shop_id,shop_name,address,menus,categories,facilities,awards
6tp2Yw-2ZDC3NQGiAePXCg,미림양장 선릉,서울특별시 강남구 선릉로86길 30,,"중식,요리주점","콜키지 프리,반려동물,단체,아기의자,무선인터넷,웰컴키즈존,콜키지,대관",
AJqEIIKFkAT5pfjOy5nAtg,사색,서울특별시 강남구 언주로81길 57 1층,,"코스요리,한식","발렛,단체,아기의자,무선인터넷,예약금 0원 결제,웰컴키즈존,콜키지,대관",
SMZjOBCSO88v3ipotdNbXQ,반가흑돈 역삼점,서울특별시 강남구 테헤란로13길 18 우진빌딩 1층,,"한식,육류,고기요리,기타 오마카세","주차,노키즈존,단체,무선인터넷,콜키지,대관",
fHNKgfzNSGRgwmfs4q-rgg,금복당 코엑스 스타필드점,서울특별시 강남구 영동대로 513 코엑스 지하1층 P103호,"MEAT,TAPAS 간단메뉴,SOUP,SIDE,SEAFOOD,LUNCH,temp,temp,temp,temp,temp,temp,쭈꾸미볶음,생선구이정식,육회 비빔밥,명태식해수육,게살 크림 고로케,추억의 옛날 떡볶이,피문어통데침 소,피문어통데침 대,포항식물회,제철생선탕,자연산제철회,가자미튀김,참골뱅이,명태식해수육 대,명태식해수육 소,돼지찌개,생대구지리 대,존슨탕,생대구지리 소,묵은지와 명태식해,생감자전 한장,문어라면,명란구이,추억의 옛날 떡볶이,가자미식해와 함께 먹는 김밥,게살 크림 고로케,트러플감자튀김,생감자전,포항식물회,포항식물회 특,가자미와 전복이 들어간 ""보양미역국 정식"",통영산 멍게 비빔밥,육전,문어삼합","한정식,한식,해물,생선요리",주차,
cIt6tloPFp4QqG4SN7WBrg,일품헌 역삼점,서울특별시 강남구 언주로93길 30 역삼빌딩 1층,,샤브샤브,"주차,콜키지 프리,장애인 편의시설,반려동물,발렛,발렛,단체,아기의자,무선인터넷,웰컴키즈존,콜키지",
gcUcitY4xZXASUZhhUH_FQ,삼미미,서울특별시 강남구 논현로87길 41 신일유토빌 1층,,"와인,전통주,칵테일,위스키","발렛,주차,콜키지 프리,단체,무선인터넷,콜키지,대관",
lTQL-_zLKZIDrh3GEsSe7A,크라운족발 강남직영점,서울특별시 강남구 강남대로118길 25 지하1층 크라운족발,,"족발,보쌈","단체,무선인터넷,예약금 0원 결제",
rngq392i8TDlHsewkE9gIg,더기와 압구정본점,서울특별시 강남구 선릉로155길 15 1층,,"한식,백반,가정식,전통주,요리주점","반려동물,발렛,대기공간,예약금 0원 결제,웰컴키즈존,웰컴키즈존,단체,무선인터넷,콜키지",
YfgfVuBOvIvAShmr840eug,매쎄 Mésse,서울 강남구 논현로32길 5 101호,,"프랑스음식,코스요리","주차,노키즈존,자동결제,단체,무선인터넷,예약금 0원 결제,콜키지,대관",
EJwuai5C86okUHw0V6e1wQ,청담생골뱅이 신사역본점,서울특별시 강남구 도산대로17길 4 B1,,"맥주,호프,요리주점","반려동물,자동결제,단체,대기공간,무선인터넷,대관",
RS3JKsp9gPhSe0Ee41Mkew,도시문,서울특별시 강남구 남부순환로351길 4 도곡동 STAY77 지하 1층,,"다이닝바,유러피안음식,주점,와인,칵테일,위스키","장애인 편의시설,주차,단체,무선인터넷,콜키지,대관",
kmBQ3yNh0P_lcWKgIzCQ3w,용용선생 논현점,"서울특별시 강남구 학동로2길 54 1층, 2층",,"중식,주점,요리주점","단체,대기공간,무선인터넷,콜키지",
rIa2KUVL3mXSdC_f_SrCpw,키노에다,서울특별시 강남구 논현로38길 34 2층,,"일식,해물,생선요리,회,사시미,이자카야","단체,무선인터넷,대관",
Z5U5BmNDp1JmASXB6yak6Q,대가한우육회 강남논현점,서울특별시 강남구 강남대로112길 49 1층,,"요리주점,한식,육류,고기요리","주차,예약금 0원 결제,단체,무선인터넷,전문 소믈리에,콜키지,대관",
Mxj35PD10ApEgH_AkcT8yw,노엘베 압구정점,서울특별시 강남구 도산대로51길 39 3층,,양식,"반려동물,자동결제,단체,무선인터넷",
U4M7zqkd56FjEu6xBcIeMg,오붓금복당,서울 강남구 도산대로90길 13 1층,"Lunch menu,Dinner menu,Side menu,temp,temp,통영산 멍게 비빔밥,육회 비빔밥,김치찌개,쭈꾸미 볶음,포항식물회,가자미와 전복이 들어간 보양미역국 정식,저염명란젓,추억의 옛날 떡볶이,명태식해수육,모듬젓갈,가자미튀김,  피문어통데침 소,참골뱅이,제철생선탕/샤브샤브,자연산제철사시미,피문어통데침 대,문어샐러드,가자미 양념구이,특,가자미식해,문어삼합","한식,해물,생선요리,해물(탕/찜/볶음),회,사시미,전통주","대관,노키즈존,발렛,콜키지",
F96Z5HFHDxtpAN7_OO3P2Q,아메리칸 테이블,서울특별시 강남구 영동대로112길 66 아메리칸스탠다드바쓰하우스빌딩 1층,"스테이크,피자,파스타,샐러드,버거 & 브런치,사이드,리조또,temp,temp,temp,temp,temp,temp,temp,스파이시 크림 베이컨 리조또,아보카도,쉬림프 샐러드,소프트 바게트,리코타 햄 피자,시금치 고르곤졸라 피자,치킨 샐러드,파프리카 샐러드,올리브,감자튀김,버팔로윙,이베리코 등심,해산물 레몬오일,볼로네즈,치폴레 버거,까르보나라,아메리칸 브런치,채끝 등심,쉬림프 깔라마리 리조또","디저트,카페,아메리칸음식,이탈리아음식,카페 & 베이커리,브런치,피자,파스타,스테이크,립","주차,단체,무선인터넷,콜키지,대관",
Z2yZUACehZCs9LEEZMhyvg,정참치 선릉역본점,서울특별시 강남구 삼성로81길 22 한정빌딩 1층 103호,,"회,사시미,참치회",무선인터넷,
xOwMxky7hOv6E5d_0tk0vA,스시사카바 산원,서울특별시 강남구 선릉로100길 42 LG선릉에클라트 1층 2호,,"일식,해물,생선요리,이자카야","주차,예약금 0원 결제,노키즈존",
v9glwZ3fQKFmWcQjrvq3pQ,센티맷,서울특별시 강남구 남부순환로378길 34-10 1층(도곡동),,"주점,브런치,와인","예약금 0원 결제,콜키지,단체,무선인터넷",
C3Q3j1IoP58FbHuWz3L3BQ,태백식당 선정릉본점,서울특별시 강남구 봉은사로49길 7 1층,,"주점,이자카야,요리주점","단체,무선인터넷,대관",
Fs4PdtT-4pWFnECP2Zzo3A,화랑불닭발 강남점,서울특별시 강남구 강남대로118길 19,,"닭 요리,주점,육류,고기요리,요리주점","장애인 편의시설,단체,무선인터넷,대관",
b1PBHJFpUI4UxaVDctWJGQ,도리도리 압구정로데오본점,서울특별시 강남구 압구정로50길 7 정동상가 1층 5호,,"한식,닭 요리,찌개,전골","콜키지 프리,반려동물,자동결제,단체,대기공간,무선인터넷,콜키지,대관",
cJYawtKTRHWunsd6n-Nxvg,양마니,서울특별시 강남구 도산대로56길 16 1층,,"한식,육류,고기요리,곱창,막창,소고기구이","콜키지 프리,발렛,단체,콜키지",
i0k0U0crEmsieVdDOXKWXg,거나하게,서울특별시 강남구 도곡로3길 19 서희스타힐스오피스텔,,"주점,전통주,요리주점","주차,무선인터넷,전문 소믈리에,대관",
59NcSvPt9d6jVNPl6ZYMFQ,치즈룸X멜팅샵 코엑스 파르나스몰,서울특별시 강남구 테헤란로 521 파르나스타워 지하1층,,"이탈리아음식,디저트,카페,이탈리아음식,카페 & 베이커리,파스타","예약금 0원 결제,주차,단체,무선인터넷,웰컴키즈존,콜키지",
XzI-fVZKPfVNFngjp_028g,유라멘 강남신논현역본점,서울특별시 강남구 봉은사로4길 32,,라멘,"장애인 편의시설,단체,대기공간,무선인터넷",
D3DiOJCGTUvEY5cj8Zdcnw,이롭 도산,서울특별시 강남구 언주로149길 5 지하1층,,"한식,퓨전음식,양식,일식","발렛,단체,무선인터넷,콜키지,대관",
FSStkDt3F3ZreCSUWStJyg,우주옥,서울특별시 강남구 도산대로70길 9 1층,,"한식,냉면","발렛,무선인터넷,콜키지",
Na6hV5AX82f0RG4AW9SA6w,사계절 이모카세,서울특별시 강남구 언주로168길 5 지미안빌딩 1층,,"한식,기타 오마카세,레스토랑,코스요리","주차,발렛,단체,무선인터넷",
Qvt1c1Arx6mAeWSw6pYjWQ,삼원가든 별채,서울특별시 강남구 언주로 833 1층,,"한식,육류,고기요리,소고기구이,파인다이닝","장애인 편의시설,발렛,자동결제,단체,아기의자,대기공간,무선인터넷,웰컴키즈존,콜키지,대관",
iDhXowPL81WF5LAaU-91Xg,와인강,서울특별시 강남구 강남대로 272 도곡푸르지오 1층,,와인,"주차,콜키지,전문 소믈리에,대관",
2S1VwlApFUl45PZH2uQrpg,안안 강남직영점,서울특별시 강남구 강남대로92길 31  1층,,"아시아음식,베트남음식","아기의자,무선인터넷",
JWPq4cWZ9gwfZ-nnNOKMDQ,태오,서울특별시 강남구 언주로147길 18 1층 102호,,"일식,기타 오마카세,스시오마카세","주차,장애인 편의시설,무선인터넷,전문 소믈리에,대관",
Mb-7xXwv-0u7mJb6BGMLwA,나라원테이블 ,서울특별시 강남구 논현로152길 9 6층,,레스토랑,"콜키지 프리,발렛,발렛,자동결제,단체,무선인터넷,콜키지,대관",
3639lnY-wdQY1G9LFwj4SA,유로세븐틴 청담점,서울특별시 강남구 선릉로 646 지하1층,,"닭 요리,피자","주차,발렛,발렛,자동결제,단체,무선인터넷,콜키지,대관",
-TGtyNaLMUojYxlqgDjPwA,델베로(Del vero),서울특별시 강남구 선릉로148길 48-18 2층,,,"노키즈존,레터링,발렛,자동결제,단체,무선인터넷,전문 소믈리에,대관",
d7r3qSKdg5cZ7BABs-O5cg,이화옥,서울특별시 강남구 테헤란로83길 40 재경빌딩 1층,,"육류,고기요리","주차,콜키지 프리,장애인 편의시설,발렛,콜키지,단체,무선인터넷,대관",
DSpVPOw0oxCuxh3BJXeNwg,설야갈비 청담,"서울 강남구 선릉로152길 18 1F,2F",,"한식,육류,고기요리,와인,소고기구이","콜키지 프리,발렛,자동결제,아기의자,웰컴키즈존,콜키지",
c8K1rhtDYCXnw2s6bkutlQ,하츠코이 오카,서울 강남구 강남대로 240 SK허브프리모빌딩 1층 하츠코이 오카,"temp,temp,메로 구이,꼬치 구이 7PCS,모듬 튀김,하츠코이 사시미,나가사키 짬뽕,소고기 타다끼,모듬 사시미","일식,주점,해물,생선요리,회,사시미,이자카야","무선인터넷,콜키지,주차",
c77tfnJbHs-XinEafzkQaA,꼬끄더그릴,서울특별시 강남구 강남대로154길 10 1층,,닭 요리,"장애인 편의시설,반려동물,자동결제,단체,아기의자,대기공간,무선인터넷,웰컴키즈존,대관",
N9VqA7zjhg5r8qDCTIzcFA,더코너하우스,서울특별시 강남구 도산대로49길 6-7 1층,,"양식,육류,고기요리,스테이크,립,와인,칵테일,위스키","발렛,발렛,자동결제,단체,무선인터넷,예약금 0원 결제,콜키지,대관",
rym8kE03hrbU_Yj5jSu5Zg,차돌박힌 쭈꾸미 선릉점,서울특별시 강남구 선릉로93길 8 1층 104호,,"해물,생선요리,해물(탕/찜/볶음)","주차,콜키지 프리,장애인 편의시설,단체,대기공간,무선인터넷,웰컴키즈존,콜키지,대관",
4xfO1b3Pvlb93hRyRVwRww,다이닝 나리,서울특별시 강남구 삼성로149길 13 4층,,"코스요리,퓨전음식,기타 오마카세","반려동물,예약금 0원 결제,대관,콜키지 프리,발렛,단체,무선인터넷,콜키지",
8_9w3Of-j5BvufKhb7tBqA,지직 선릉점,서울특별시 강남구 삼성로85길 33 1층,,"일식,파스타,기타 오마카세,야키토리","주차,반려동물,단체,무선인터넷,예약금 0원 결제,전문 소믈리에,콜키지,대관",
IHzQIbPAvld7qnV6DSeO4w,부대찌개대사관 선릉직영점,서울특별시 강남구 선릉로86길 24 남양빌딩,,"한식,찌개,전골","단체,대기공간,무선인터넷",
GUdgyPpn-M7IigzZ8UC9kg,가히 쿠킹클래스,서울특별시 강남구 봉은사로49길 12 코리아테크 빌딩,,"다이닝바,주점",노키즈존,
owoFKSyW7rcAm8eaZ5gocw,미엘 청담,서울특별시 강남구 도산대로67길 13-12 퍼즐하우스,,"이탈리아음식,양식,브런치,피자,파스타,와인,카페","반려동물,발렛,단체,아기의자,무선인터넷,웰컴키즈존,콜키지,대관",
QiDt_XUexTmqS5U77-1uTw,이타마에스시 도곡점,"서울 강남구 언주로30길 21 B동 상가동 1층 102,103호",,"일식,스시,초밥","주차,콜키지",
5dhPZENQqBtqgszxQPcwng,미림양장 압구정 ,서울특별시 강남구 언주로168길 40 지하 1층,,"중식,육류,고기요리,오리 요리,다이닝바,요리주점","주차,콜키지 프리,발렛,단체,아기의자,무선인터넷,웰컴키즈존,콜키지,대관",
6aD5W2iDUPaDbCoNt35X4A,야키토리 요이야마,서울특별시 강남구 도산대로17길 8 1층,,"일식,이자카야,야키토리","발렛,단체,콜키지,대관",
X8XnLKS8uRXEp7WjgPiN1g,삼산회관 강남역점,서울특별시 강남구 역삼로3길 8 1층,,"한식,육류,고기요리,돼지고기구이","주차,콜키지 프리,발렛,단체,무선인터넷,콜키지",
s79uqDddmj0cUKMnzaOXgA,온다,서울특별시 강남구 압구정로42길 24-5 3층,,"퓨전음식,주점,요리주점","주차,발렛,발렛,자동결제,단체,무선인터넷,콜키지,대관",
cQGoOJLoaPxst3tfOOTwBA,에이스크랩 강남점,서울특별시 강남구 언주로98길 39-5 1층,,"아시아음식,게, 랍스터","주차,단체,무선인터넷,콜키지",
2OtOBYlBdexYblWCMuwmcw,낙타브루잉 강남본점,서울특별시 강남구 강남대로106길 14 지하1층,,"주점,피자,맥주,호프","단체,무선인터넷,대관",
F3wruGk0BEXJ_86jmszrKA,르브런쉭 대치점,서울특별시 강남구 삼성로 350 서울빌딩 1층,,"유러피안음식,브런치,와인","콜키지 프리,발렛,단체,무선인터넷,콜키지",
bXQCliT4OyqyilGhstFj-Q,강남철판요리,서울특별시 강남구 압구정로28길 9-2,,"일식,육류,고기요리","웰컴키즈존,주차,레터링,반려동물,발렛,단체,무선인터넷,콜키지,대관",
6aBYmhUXb0YygPNZKSQLwQ,그리노 도산,서울특별시 강남구 선릉로161길 12 1층,,"다이닝바,유러피안음식,주점,와인","노키즈존,예약금 0원 결제,반려동물,발렛,무선인터넷,콜키지",
QCeaID66Ok1Lhm9OM_4fmA,DPM SEOUL,서울특별시 강남구 선릉로155길 13,,"스페인음식,양식,파스타,스테이크,립,와인,칵테일,위스키,다이닝바","주차,레터링,반려동물,발렛,단체,무선인터넷,예약금 0원 결제,전문 소믈리에,콜키지,대관",
bMFMCuxAiQkxl7Zv3Yct5Q,더키친,서울특별시 강남구 언주로134길 13 2층,,"양식,코스요리","주차,발렛,자동결제,단체,무선인터넷,예약금 0원 결제,전문 소믈리에,콜키지,대관",
6YW6imu1IPVora3yfw5A7w,조인바이트,서울특별시 강남구 봉은사로68길 8 DECKS 빌딩 1층,,"컨템포러리,이탈리아음식,피자,파스타,와인","예약금 0원 결제,전문 소믈리에,주차,반려동물,발렛,단체,무선인터넷,콜키지,대관",
EMMoaJYzgXq8Rp3oHcmzKQ,타이쇼,서울특별시 강남구 강남대로42길 16 지하1층,,"일식,회,사시미,이자카야,야키토리","콜키지 프리,대관,단체,무선인터넷,콜키지",
3GeYB3QT7z0-YV0D87ZL2w,모스가든(굿사마리안레시피 레스토랑 & 세인트루크마리 카페),서울특별시 강남구 논현로139길 12 매스메스에이지,,"디저트,카페,유러피안음식,카페 & 베이커리,브런치","콜키지 프리,예약금 0원 결제,주차,반려동물,발렛,대기공간,무선인터넷,콜키지,대관",
FlmlDKHLDd2NfxkpJY9yiA,어제연 청담,서울특별시 강남구 압구정로79길 19 레인 에비뉴 2층 201호,,"해물,생선요리,소고기구이,장어 요리","발렛,단체,아기의자,무선인터넷,웰컴키즈존,대관",
pdRkiqy35WhIRzHEXgxohQ,야키도리 수다,서울특별시 강남구 테헤란로87길 57 지하1층,,"닭 요리,이자카야,야키토리","발렛,무선인터넷,웰컴키즈존,콜키지,대관",
mHAHmXVAJDgAJpWantykww,파씨오네,서울특별시 강남구 언주로164길 39 2층,,"코스요리,파인다이닝,프랑스음식","예약금 0원 결제,발렛,단체,무선인터넷,콜키지",
7OYCKcGiqQinpPUSwJjDug,쉬즈베이글랩,서울특별시 강남구 논현로131길 41 1층,,"카페 & 베이커리,브런치,디저트,카페","주차,레터링,단체,대기공간,무선인터넷,대관",
ZGRTy5A0SLvuHvED8fodlw,몰튼스 더 스테이크 하우스,서울특별시 강남구 봉은사로 524 웨스틴 서울 파르나스 2층,,"양식,육류,고기요리,레스토랑,스테이크,립,소고기구이","레터링,자동결제,단체,아기의자,무선인터넷,예약금 0원 결제,전문 소믈리에,웰컴키즈존,대관",
msGsV5Mae0LGCUiwujDf2Q,사리원 도곡점,서울특별시 강남구 남부순환로 2712,,"국수,냉면,한식,육류,고기요리","콜키지,발렛,단체",
eeTdPmeswsYNiW60joj-KA,야키토리 요이사,서울특별시 강남구 논현로175길 101 1층,,"육류,고기요리,야키토리","노키즈존,단체,콜키지,대관",
xaLUbtEn0lpZu2RyKw-nEw,이음터,서울특별시 강남구 선릉로94길 15 지하1층,,"한정식,코스요리,한식,퓨전음식","웰컴키즈존,주차,단체,아기의자,대기공간,무선인터넷,콜키지,대관",
ll3R_CS9VKsUrQKfnYPhnw,이원일 식탁,서울특별시 강남구 압구정로79길 37-6,,"한식,주점,전통주,요리주점","콜키지 프리,무선인터넷,콜키지,대관",
OSn0xoHWXbQXlgzj3y2AgQ,숙성회사랑,서울특별시 강남구 도산대로49길 12 2층,,"해물,생선요리,회,사시미,게, 랍스터","발렛,단체,무선인터넷,콜키지,대관",
DgWGMtTChyhA3c4ENvXojQ,워너비대구 강남역본점,서울특별시 강남구 테헤란로1길 28-5 2층,,"주점,육류,고기요리,곱창,막창,요리주점","주차,콜키지 프리,자동결제,단체,무선인터넷,콜키지,대관",
Ut85pr-CAR8o2H4IMrBevg,바다돌섬 신사역 가로수길점,서울특별시 강남구 도산대로15길 9 2층,,"한식,일식,이자카야","반려동물,발렛,단체,무선인터넷,웰컴키즈존,대관,콜키지",
9WThbl-J4IZiGOMOvGzZvA,오기 Ogi,서울 강남구 논현로151길 17,,"한식,일식,육류,고기요리,와인,이자카야,소고기구이,다이닝바","발렛,단체,무선인터넷,콜키지,대관",
L5h-VJ8pt6wHz5_sDjxmjQ,두지엠아라크렘,서울특별시 강남구 논현로142길 13 씨꼴빌딩 1층,,"코스요리,다이닝바,유러피안음식,주점,파스타,와인","예약금 0원 결제,콜키지,무선인터넷,대관",
_qAJrF-wFBtWsluH0tiKzQ,칙바이칙 선릉역점,서울특별시 강남구 선릉로 523 유림빌딩 1층,,"닭 요리,아메리칸음식","단체,아기의자,대기공간,무선인터넷",
KVkJZa_1fIBz2tRo7ATrVA,몽키 테라스 카페 앤 펍,서울특별시 강남구 압구정로50길 25 2층,,"주점,카페 & 베이커리,요리주점,카페","노키즈존,단체,무선인터넷,대관",
Trnov4Pcd52AIk6EVC1omQ,피크베크,서울특별시 강남구 개포로22길 72 노블리스 주 빌딩 1층,,"이탈리아음식,브런치,파스타,와인","단체,아기의자,무선인터넷,대관",
yV2_auUdesaitgbBuhBESA,강남연가 ,서울특별시 강남구 봉은사로82길 31 예논빌딩 2층,,"중식,해물,생선요리","주차,장애인 편의시설,발렛,자동결제,단체,대기공간,무선인터넷,대관",
3YNS84nHSBCumq6ixIl-ew,GRee:E 그리에(Secret Room),서울 강남구 도산대로59길 13 6층 그리에,,"코스요리,컨템포러리,프랑스음식","반려동물,단체,아기의자,예약금 0원 결제,레터링,발렛,자동결제,무선인터넷,전문 소믈리에,웰컴키즈존,콜키지,대관","10월 히든플레이스 선정,11월 히든플레이스 선정,11월 히든플레이스 선정,12월 히든플레이스 선정,2025 레드리본 전국의 맛집,첫 예약 할인,꽃 주문 서비스 ,캐치포인트 적립"
-hXNeBWRu-dQfbDh3Am60A,제철소,서울특별시 강남구 도산대로68길 11 웅찬빌딩 2층,,"한식,주점,해물,생선요리,전통주,다이닝바","무선인터넷,예약금 0원 결제,전문 소믈리에,발렛,자동결제,단체,콜키지,대관","10월 히든플레이스 선정,12월 히든플레이스 선정,농심면가 60,발렌타인 맛집,화이트데이 맛집,가정의달 맛집,모임 추천 맛집,첫 예약 할인,9월 캐치위크,리미티드위크,캐치포인트 적립,앵콜 리미티드"
JXwiLX-Bul4EQ49hyvX4nw,도산회관,서울특별시 강남구 도산대로45길 8-7 지하 1층,,"한식,해물,생선요리,육류,고기요리,와인,소고기구이","콜키지 프리,예약금 0원 결제,노키즈존,발렛,자동결제,단체,무선인터넷,콜키지,대관","10월 히든플레이스 선정,12월 히든플레이스 선정,위스키 페어링 맛집,예약 성공 보장,첫 예약 할인,꽃 주문 서비스 ,리미티드위크,캐치포인트 적립,앵콜 리미티드"
MmsKKu1aECCbOoJ6rlEAIQ,이도청담,서울특별시 강남구 도산대로 445 M빌딩,,"이탈리아음식,양식,파스타,코스요리,컨템포러리,와인,파인다이닝","레터링,아기의자,예약금 0원 결제,웰컴키즈존,발렛,자동결제,단체,무선인터넷,전문 소믈리에,콜키지,대관","10월 히든플레이스 선정,7월 저장 TOP 30,12월 히든플레이스 선정,화이트데이 맛집,2025 레드리본 전국의 맛집,첫 예약 할인"
ismFbcBRK42FfOpwb6kLCA,한우오마카세 청담 우월,서울특별시 강남구 도산대로67길 7 파크빌딩 지하1층,,"한식,육류,고기요리,레스토랑,와인,한우오마카세,소고기구이","콜키지 프리,예약금 0원 결제,레터링,발렛,단체,아기의자,무선인터넷,웰컴키즈존,콜키지,대관","10월 히든플레이스 선정,[하트시그널] 3회차,12월 히든플레이스 선정,백종원 방문,가정의달 맛집,리미티드위크,앵콜 리미티드"
4Ih_bpgZ7D_mRxUq6pCLmQ,멜로우가든 강남점,서울특별시 강남구 강남대로110길 15 1층 102호,,"다이닝바,유러피안음식,퓨전음식,주점","자동결제,위스키 주문,예약금 0원 결제,와인주문,단체,무선인터넷,콜키지","10월 히든플레이스 선정,스텔라 인증 BEST 생맥주,위스키 페어링 맛집,예약 성공 보장,첫 예약 할인,노르웨이 연어 위크,빗썸 행운 맛집,국내 최저가 위스키"
NrP-NC_GBGeAMPCmuFXe1Q,W가나,서울특별시 강남구 도산대로49길 20 2층,"temp,temp,한우,사시미 오마카세","한식,육류,고기요리,코스요리,와인,한우오마카세,소고기구이,파인다이닝","콜키지 프리,콜키지 프리,무선인터넷,예약금 0원 결제,웰컴키즈존,대관,노키즈존,발렛,단체,콜키지","10월 히든플레이스 선정,위스키 페어링 맛집,가정의달 맛집,앵콜 리미티드,라스트 찬스"
GGcnUlOZ7UAg_et2piC-Bw,온화다이닝 도산점,서울특별시 강남구 선릉로153길 18 2층,,"한식,주점,코스요리,와인,전통주,다이닝바","노키즈존,예약금 0원 결제,발렛,자동결제,콜키지","11월 히든플레이스 선정,12월 히든플레이스 선정,1월 저장 TOP 30,2월 저장 TOP 30,3월 저장 TOP 30,4월 저장 TOP 30,발렌타인 맛집,화이트데이 맛집,가정의달 맛집,소비쿠폰 사용 가능,첫 예약 할인,꽃 주문 서비스 ,리미티드위크,앵콜 리미티드"
kuubD313eKWuhopEWZ3-OA,어슬청담(청담점),"서울특별시 강남구 도산대로57길 7, 지하 1층",,"한식,퓨전음식,주점,육류,고기요리,와인,전통주,다이닝바","예약금 0원 결제,대관,발렛,자동결제,단체,무선인터넷,콜키지","11월 히든플레이스 선정,12월 히든플레이스 선정,발렌타인 맛집,화이트데이 맛집,가정의달 맛집,모임 추천 맛집,첫 예약 할인,리미티드위크,앵콜 리미티드"
YUtYdsahwJDZpRv9Q3WftQ,스시미루,서울특별시 강남구 언주로170길 26-6 2층,,"일식,해물,생선요리,회,사시미,스시,초밥,와인,스시오마카세","예약금 0원 결제,노키즈존,발렛,자동결제,단체,무선인터넷,콜키지,대관","11월 히든플레이스 선정,12월 히든플레이스 선정,발렌타인 맛집,화이트데이 맛집,가정의달 맛집,첫 예약 할인,9월 캐치위크,리미티드위크,앵콜 리미티드,포인트 혜택"
B0Dj51dsNphChSDKxmREqQ,T6 Teppan Bistro,서울특별시 강남구 압구정로60길 26 6층,,"아시아음식,일식,해물,생선요리,코스요리,스테이크,립,와인,게, 랍스터","자동결제,위스키 주문,발렛,단체,콜키지,대관","11월 히든플레이스 선정,12월 히든플레이스 선정,위스키 페어링 맛집,소비쿠폰 사용 가능,모임 추천 맛집,첫 예약 할인,9월 캐치위크,리미티드위크,캐치포인트 적립,앵콜 리미티드,포인트 혜택,국내 최저가 위스키"
dlc5hhBjumVwDVhP4YNqqQ,민규,서울특별시 강남구 봉은사로84길 9 메트릭스빌딩 1층,,"코스요리,한식,육류,고기요리,샤브샤브,와인,한우오마카세,소고기구이","아기의자,예약금 0원 결제,웰컴키즈존,주차,콜키지 프리,레터링,단체,무선인터넷,콜키지,대관","11월 히든플레이스 선정,국내미식여행"
GKZu3SYbvJaAAGX0CYn-nQ,다이닝마,서울특별시 강남구 언주로152길 8 유일빌딩 2층,,"중식,해물,생선요리,육류,고기요리,오리 요리,코스요리,해물(탕/찜/볶음),파인다이닝","콜키지 프리,레터링,자동결제,예약금 0원 결제,웰컴키즈존,발렛,단체,아기의자,무선인터넷,전문 소믈리에,콜키지,대관","11월 히든플레이스 선정,발렌타인 맛집,예약 성공 보장,국내미식여행,첫 예약 할인,리미티드위크,캐치포인트 적립,앵콜 리미티드"
Pzz11nG3XKzBVpLmV0AVnw,우미학,서울특별시 강남구 압구정로30길 51 I.S.A 빌딩 2층,,"한식,육류,고기요리,한정식,코스요리,와인,소고기구이","아기의자,아기의자,예약금 0원 결제,웰컴키즈존,웰컴키즈존,콜키지 프리,발렛,단체,무선인터넷,콜키지,대관","11월 히든플레이스 선정,위스키 페어링 맛집,국내미식여행,모임 추천 맛집,9월 캐치위크,리미티드위크,앵콜 리미티드,라스트 찬스"
Ev7Xv6J1Hoj-8yvZ16LlmQ,버터플라이 스테이크하우스,서울특별시 강남구 가로수길 31-3 지상1층,,"코스요리,파인다이닝,유러피안음식,육류,고기요리,스테이크,립","주차,웰컴키즈존,레터링,장애인 편의시설,발렛,와인주문,자동결제,단체,무선인터넷,전문 소믈리에,콜키지,대관","12월 히든플레이스 선정,첫 예약 할인"
ROVKhbm91yTziRv7fvUAfA,무니,서울특별시 강남구 도산대로72길 16 1층,,"파인다이닝,일식,해물,생선요리,가이세키오마카세","예약금 0원 결제,발렛,콜키지","1스타 미쉐린가이드 서울 2025,Michelin Guide Selection,모임 추천 맛집,리미티드위크,앵콜 리미티드"
Mh2miaRrgtX4hkbQCAhjNw,바비레드 강남본점,서울특별시 강남구 봉은사로6길 39 리＆신 1층,,"이탈리아음식,퓨전음식,이탈리아음식,파스타,스테이크,립","유아시설,아기의자,웰컴키즈존,콜키지,대관,단체,대기공간,무선인터넷","1월 트래픽 급상승,꽃 주문 서비스 ,라스트 찬스"
