shop_id,shop_name,address,menus,categories,facilities,awards
VtxbmMo7M2DQlgxqNpXLRw,압구정면옥,서울특별시 강남구 압구정로30길 16 아크힐즈16 1층,,"냉면,한식,육류,고기요리,와인","콜키지 프리,아기의자,대관,주차,발렛,단체,무선인터넷,웰컴키즈존,콜키지",2025 레드리본 전국의 맛집
AXa4R-SvVQvY_qtzvLfDoQ,치보 강남신사점,서울특별시 강남구 강남대로154길 21 K.I빌딩 1층 101호,,"일식,주점,해물,생선요리,육류,고기요리,스테이크,립,이자카야","콜키지,단체,대기공간,무선인터넷,웰컴키즈존,대관","2025 레드리본 전국의 맛집,1월 트래픽 급상승"
a1YCoau63BX1GQW3ej_jow,미미미가든,서울특별시 강남구 도산대로 417 FIRST LIGHT 타워 1층 ~ 지하 2층,,"이탈리아음식,이탈리아음식,파스타,스테이크,립","예약금 0원 결제,발렛,단체,무선인터넷,콜키지,대관","2025 레드리본 전국의 맛집,모임 추천 맛집"
gtp4FIxKSH_CyxAODwnfmw,청담그늘 ,서울특별시 강남구 도산대로66길 13 지하1층,,"퓨전음식,일식,주점,해물,생선요리,스시오마카세,가이세키오마카세,다이닝바","노키즈존,레터링,자동결제,예약금 0원 결제,대관,발렛,단체,무선인터넷,전문 소믈리에,콜키지","3월 저장 TOP 30,4월 저장 TOP 30,5월 저장 TOP 30,6월 저장 TOP 30,7월 저장 TOP 30,8월 저장 TOP 30,모엣&샹동 베스트 맛집,2024 BEST,발렌타인 맛집,화이트데이 맛집,가정의달 맛집,콜키지 프리 이벤트,6월 줄서는 맛집,소비쿠폰 사용 가능,국내미식여행,모임 추천 맛집,첫 예약 할인,꽃 주문 서비스 ,9월 캐치위크,리미티드위크,캐치포인트 적립,앵콜 리미티드,라스트 찬스"
2CL3fjJaCt700K1_IFHXsg,ANIDAR PARQUE(아니다파르크),서울특별시 강남구 선릉로 629 A동 1층,,"유러피안음식,이탈리아음식,카페 & 베이커리,브런치,파스타,디저트,스테이크,립,카페","주차,장애인 편의시설,아기의자,예약금 0원 결제,웰컴키즈존,단체,무선인터넷,전문 소믈리에,콜키지,대관","3월 저장 TOP 30,첫 예약 할인,캐치포인트 적립"
hzZrntQEBNdPiyngHOcvEw,비놀릭,서울특별시 강남구 논현로63길 69 1층,"디너-오늘의 쉐프코스,리소토,간단 메뉴,고기 요리,에피타이저,피자,파스타,런치-단품 메뉴,스테이크,런치-세트 메뉴,해산물 요리,Dinner set,Dish,Signature,Pizza,감바스 Set,피자 Set,Promotion Set,런치 Course,관자&참문어 세비체,그릴드 베지터블 플래터,트러플 오일 머쉬룸 플래터,하몽 샐러드,비스마르크 피자,고르곤졸라 피자,리버스 마르게리타 피자,루꼴라&하몽 피자,우니 파스타,로제 파스타,봉골레 파스타,아마트리치아나 파스타,알리오 올리오 파스타,빨간 감바스 파스타,클래식 까르보나라 파스타,트러플 크림 현미 리소토,빨간 감바스 ,치오피노,그릴드 허브 오르모,빠삐요뜨,카치아토레,찹 스테이크,채끝 스테이크,프랜치 랩(양갈비)스테이크,채끝+양갈비 플래터,트러플 머쉬룸 플래터,비놀릭 치킨,트러플 감자튀김,치즈&과일 플래터 (S),해장 전복 해물 라면,루꼴라&하몽 피자,리버스 마르게리타 피자,이베리코 하몽 플래터 (S),이베리코 하몽 플래터 (L),비놀릭 스페셜 플래터,모둠 핑거 스낵 (S),하몽 샐러드,올리브&치즈 플래터,쁘띠 카프레제,치즈&과일 플래터 (L),빨간 감바스(비놀릭 시그니처),모둠 핑거 스낵 (L),쉬림프 필라프,뽀모도로 파스타,까르보나라 파스타,트러플 필라프(볶음밥),봉골레 파스타,트러플 알리오 올리오,바질페스토,고르곤졸라,루꼴라&하몽,빨간감바스,트러플 알리오 올리오+콜라,디쉬+피자+음료2,디쉬+빨간감바스+호밀빵+음료2,디쉬2+빨간감바스+피자+호밀빵+1+한우채끝스테이크+음료4,A course,B course,C course","코스요리,파인다이닝,이탈리아음식,주점,와인","콜키지 프리,자동결제,아기의자,예약금 0원 결제,주차,레터링,단체,무선인터넷,전문 소믈리에,웰컴키즈존,콜키지,대관","8월 저장 TOP 30,1월 저장 TOP 30,2월 저장 TOP 30,3월 저장 TOP 30,4월 저장 TOP 30,2024 BEST,12월 저장 TOP 30,발렌타인 맛집,1월 저장 TOP 30,화이트데이 맛집,2월 저장 TOP 30,가정의달 맛집,강남 회식 맛집,소비쿠폰 사용 가능,당일 30% 할인,예약 성공 보장,국내미식여행,첫 예약 할인,꽃 주문 서비스 ,리미티드위크,앵콜 리미티드"
BDiboirGLN9ZBrNj1YCySQ,옥스라이브파이어그릴 도산,서울특별시 강남구 도산대로 230 202호,,"양식,레스토랑,코스요리,스테이크,립,한우오마카세,소고기구이,파인다이닝","레터링,발렛,자동결제,단체,무선인터넷,예약금 0원 결제,콜키지,대관","9월 캐치위크,리미티드위크,앵콜 리미티드"
QcmFTL65Jj5sRh2RS1XFcw,아테페 라운지,서울 강남구 논현로160길 24 2층,,"양식,주점,카페 & 베이커리,브런치,파스타,와인,카페","주차,반려동물,단체,무선인터넷,예약금 0원 결제,콜키지,대관","9월 캐치위크,빗썸 행운 맛집"
GRX30KhJPHa5F91AEYZJHw,도브서울,서울특별시 강남구 선릉로148길 34 B1층 B02호,,"프랑스음식,유러피안음식,양식,파스타,와인","콜키지 프리,노키즈존,자동결제,무선인터넷,예약금 0원 결제,콜키지,대관","9월 캐치위크,빗썸 행운 맛집,리미티드위크,캐치포인트 적립,앵콜 리미티드,라스트 찬스"
QYZfvI21Jl62FHaGfVkNXg,OPNNG,서울특별시 강남구 도산대로34길 22 빌딩 모노폴(Building Monopole) 지하 1층,,"파인다이닝,다이닝바,이탈리아음식,주점,파스타,스테이크,립,와인","예약금 0원 결제,콜키지,노키즈존,발렛,자동결제,단체,무선인터넷,전문 소믈리에,대관","Michelin Guide Selection,12월 히든플레이스 선정,미쉐린가이드 서울 2025,4월 저장 TOP 30,발렌타인 맛집,화이트데이 맛집,소비쿠폰 사용 가능,첫 예약 할인,꽃 주문 서비스 ,리미티드위크,캐치포인트 적립,앵콜 리미티드"
no-5KDQM8Ui5UIzePnHCPw,엘픽,서울특별시 강남구 도산대로78길 25 에스앤에스빌딩 1층,,"코스요리,파인다이닝,육류,고기요리,스테이크,립","발렛,단체,무선인터넷,예약금 0원 결제,전문 소믈리에,콜키지,대관","Michelin Guide Selection,[정육왕] ,미쉐린가이드 서울 2025,코카-콜라 레드리본 맛집 2024 서울편,발렌타인 맛집,화이트데이 맛집,2025 레드리본 전국의 맛집"
2e5T6j-mnwcxXbgtx1lUlg,에빠뉘,서울특별시 강남구 선릉로146길 33 3층,,"코스요리,파인다이닝,프랑스음식,와인","예약금 0원 결제,노키즈존,발렛,단체,전문 소믈리에,콜키지,대관","Michelin Guide Selection,미쉐린가이드 서울 2025"
wrGtRuUKphZfMBwORwzGeA,쿠시카와,서울특별시 강남구 논현로24길 37 1층,,"파인다이닝,일식,기타 오마카세,이자카야","자동결제,예약금 0원 결제,주차,콜키지,대관","Michelin Guide Selection,미쉐린가이드 서울 2025,코카-콜라 레드리본 맛집 2024 서울편,2025 레드리본 전국의 맛집,소비쿠폰 사용 가능,첫 예약 할인,리미티드위크,캐치포인트 적립,앵콜 리미티드"
4vF2IoU0pp3uDKT5ufKGbg,보름쇠,서울특별시 강남구 테헤란로81길 36,,"파인다이닝,육류,고기요리,소고기구이","자동결제,예약금 0원 결제,콜키지,발렛,단체,무선인터넷,대관","Michelin Guide Selection,미쉐린가이드 서울 2025,코카-콜라 레드리본 맛집 2024 서울편,2025 레드리본 전국의 맛집,위스키 페어링 맛집,모임 추천 맛집,첫 예약 할인,빗썸 행운 맛집,국내 최저가 위스키"
U2VN_L1TrvwYTt2XVH1Wog,우가,서울 강남구 강남대로 652 신사스퀘어 G층 우가,"Menu,temp,숙성 양념육회,한우육포,숙성 육회비빔밥,한우 무국,숙성 차돌박이,숙성 꽃등심","파인다이닝,한식,육류,고기요리,소고기구이","주차,콜키지 프리,장애인 편의시설,아기의자,대기공간,웰컴키즈존,웰컴키즈존,단체,무선인터넷,콜키지","Michelin Guide Selection,안소희 방문,미쉐린가이드 서울 2025,위스키 페어링 맛집"
4lSAAbcVRcSnsppUa5fFlQ,음 이터리,서울특별시 강남구 논현로28길 47 1층,,"디저트,카페,카페 & 베이커리,베지테리안/비건,브런치,파스타,와인","콜키지 프리,대기공간,예약금 0원 결제,전문 소믈리에,주차,단체,무선인터넷,콜키지,대관",Taste of Seoul
TkFJ1UtE9jWxLxHcV9Jq-w,마히나 비건 테이블,서울 강남구 논현로175길 75 2층,,"이탈리아음식,베지테리안/비건,파스타","주차,단체,무선인터넷,대관",Taste of Seoul
nu5CgGPvtvTj7GWIBYcbiA,고료리 켄,서울특별시 강남구 언주로152길 15-3 2층,,"코스요리,컨템포러리,파인다이닝,일식","발렛,단체,예약금 0원 결제,대관,노키즈존,무선인터넷,콜키지","Taste of Seoul,1스타 미쉐린가이드 서울 2025,Michelin Guide Selection,위스키 페어링 맛집,Taste of Seoul,Taste of Seoul,리미티드위크,앵콜 리미티드,흑백요리사2: 김건"
8GsUGrev-vFQISiag75izw,KANG MINCHUL Restaurant,서울 강남구 도산대로63길 18 5층,,"유러피안음식,코스요리,컨템포러리,파인다이닝","예약금 0원 결제,노키즈존,발렛,자동결제,콜키지,대관","Taste of Seoul,1스타 미쉐린가이드 서울 2025,Michelin Guide Selection,위스키 페어링 맛집,Taste of Seoul,첫 예약 할인,Taste of Seoul,리미티드위크,캐치포인트 적립,앵콜 리미티드"
Bmo0t_bBkLDAFALz7cYG6Q,권숙수,서울특별시 강남구 압구정로80길 37 이에스빌딩 4층,"Lunch Special Course ,Lunch Tasting Course,Lunch Course,Dinner Chef Tasting Course,temp,temp,temp,temp,Main(Choice one),Venus Clam Porridge / Shrimp / Bangpoong Leaf,Welcome Drink with Small Appetizer,Grilled Abalone / Soy Sauce,Pairing,Dessert,Pairing,Dessert,Main(Choice one),Steamed Egg with Mitten Crab / Red-banded Lobster,Welcome Drink with Small Appetizer,Cold Sesame Soup / Beef Meat Ball / Black Truffle,Grilled Abalone / Soy Sauce,Venus Clam Porridge / Shrimp / Bangpoong Leaf,Steamed Egg with Mitten Crab / Red-banded Lobster,Welcome Drink with Small Appetizer,Dessert,Venus Clam Porridge / Shrimp / Bangpoong Leaf,Abalone / Soy Sauce / Korean Osetra Caviar,Korean Raw Beef / Seasonal Wild Mushroom,Pairing,Cold Sesame Soup / Beef Meat Ball / Black Truffle,Main(Choice one),Pairing,Korean Raw Beef / Seasonal Wild Mushroom,Steamed King Crab / Pinenut Cream / Balck Truffle,Main,Welcome Drink with Small Appetizer,Grilled Abalone / Soy Sauce,Korean Sool Pairing,Menu of Choices,Dessert,Steamed Egg with Mitten Crab / Red-banded Lobster,Venus Clam Porridge / Shrimp / Bangpoong Leaf,Petits Fours with Coffee or Tea,Tangerine Punch ; Ice Cream / Granita / Jelly / Compoted Tangerine,Korean Beef Tteokgalbi,40 Day Wet Aged Korean Beef Striploin Steak ,Goatsbeard Pot Rice / Bansang,Wet Aged Korean Beef Striploin Steak,4 Glasses Pairing ,7 Glasses Pairing ,Gyegang-Ba ; Ginger & Cinnamon Ice Cream / Buckwheat / Pinenuts,Petits Fours with Coffee or Tea,Korean Beef Tteokgalbi,Grilled pheasant Bulgogi / Sticky Rice / Mool(Water) Kimchi,Wet Aged Korean Beef Striploin Steak,Petits Fours with Coffee or Tea,Tangerine Punch ; Ice Cream / Granita / Jelly / Compoted Tangerine,4 Glasses Pairing ,3 Glasses Pairing ,6 Glasses Pairing ,5 Glasses Pairing ,Goatsbeard Pot Rice / Bansang,Petits Fours with Coffee or Tea,Tangerine Punch ; Ice Cream / Granita / Jelly / Compoted Tangerine,6 Glasses Pairing ,8 Glasses Pairing,5 Glasses Pairing ,5 Glasses Pairing ,6 Glasses Pairing ,4 Glasses Pairing ,3 Glasses Pairing ,5 Glasses Pairing ,Add a piece of Tteokgalbi to Pot Rice,King Crab Pot Rice / Bansang,Wet Aged Korean Beef Striploin Steak,Goatsbeard Pot Rice / Bansang,Korean Beef Tteokgalbi,Grilled pheasant Bulgogi / Sticky Rice / Mool(Water) Kimchi,Goatsbeard Pot Rice / Korean Beef Tteokgalbi / Bansang,Wet Aged Korean Beef Striploin Steak,Korean Beef Tteokgalbi","코스요리,파인다이닝,한식","노키즈존,예약금 0원 결제,발렛,전문 소믈리에,콜키지,대관","Taste of Seoul,2스타 미쉐린가이드 서울 2025,Michelin Guide Selection,Taste of Seoul,Asia's 50 Best,Taste of Seoul,리미티드위크,앵콜 리미티드"
syKtBPwMTv9IZA1qWczOzA,벽제갈비 더청담,서울특별시 강남구 도산대로81길 25 1층,,"한식,육류,고기요리,한우오마카세,소고기구이","아기의자,대관,발렛,단체,무선인터넷,웰컴키즈존,콜키지","Taste of Seoul,Taste of Seoul,2025 레드리본 전국의 맛집,모임 추천 맛집,Taste of Seoul,라스트 찬스"
znnsXJMtYJXqMgkvAW5hxA,노보텔 앰배서더 서울 강남 안뜨레,서울특별시 강남구 봉은사로 130 노보텔 앰배서더 강남 서울 1층,,"코스요리,컨템포러리,한식,주점","전문 소믈리에,주차,발렛,단체,무선인터넷,콜키지,대관","Taste of Seoul,국내미식여행"
yd_i8XIlFJAZvFphm7eqYg,보보식당,서울특별시 강남구 언주로174길 30 로빈명품관 1층 103호,,"중식,해물,생선요리,육류,고기요리","아기의자,예약금 0원 결제,웰컴키즈존,대관,발렛,자동결제,단체,무선인터넷,콜키지","Taste of Seoul,김나영 유튜브 출연,코카-콜라 레드리본 맛집 2024 서울편,Taste of Seoul,2024 BEST,발렌타인 맛집,화이트데이 맛집,가정의달 맛집,2025 레드리본 전국의 맛집,첫 예약 할인,Taste of Seoul,흑백요리사2: 삼대가중식"
5wp_gmPsghFY1cgL-Ce_BA,드레스덴 그린,서울특별시 강남구 도산대로 420 청담스퀘어 B동 2층,,"양식,육류,고기요리,코스요리,컨템포러리,스테이크,립,와인,파인다이닝","주차,노키즈존,레터링,무선인터넷,예약금 0원 결제,전문 소믈리에,콜키지,대관","Taste of Seoul,발렌타인 맛집,화이트데이 맛집,가정의달 맛집,소비쿠폰 사용 가능,꽃 주문 서비스 ,리미티드위크,앵콜 리미티드,흑백요리사2: 천생연분"
JVndsGqjkUNv0sJekfsCrA,밍글스,서울특별시 강남구 도산대로67길 19 2층,"Dinner,Lunch B,Lunch A,January Bites,Dessert,Additional,Sense of Winter,Tea & Caffee,Crisp,Vegetable,Fish,Joo-ak,Main,temp,Crisp,temp,Vegetable,temp,temp,January,Sense of Winter,temp,Bites of Mingles,Korean Chicken,Fish,Fish,Vegetable,Pairing,Tea & Cottee,Korean Chicken,temp,Additional,Crisp,temp,January,temp,Sense of Winter,temp,Bites of Mingles,Joo-ak, Doraji,temp,temp,도토리묵,산초페스토,나주배,흑임자,제철 생선 회 , 셰프가 엄선한 다양한 한 입 요리,돼지감자 규아상,모렐버섯,양지육수,도토리묵, 산초페스토,나주배,흑임자,오늘의 생선요리,돼지 감자 규아상,모렐버섯,양지육수,오늘의 생선요리,제철 과일 타르트,무항생제 닭,인삼,트러플,Hanwoo,Lobster,Bansang,제철 과일 타르트,Dark Garlic,Jang Trio,Lobster,페어링 (3 glasses),전통주 페어링,시그니처 페어링,Hanwoo,페어링 (3 glasses),전통주 페어링,전복선,멸치국수,애플 소르베,Lamb,제철 생선 회,셰프가 엄선한 다양한 한 입 요리, 캐비어,Dark Garlic,도토리묵, 산초페스토,나주배,흑임자,돼지감자 규아상,모렐버섯,양지육수,오늘의 생선 요리,Jang Trio,무항생제 닭,인삼,트러플,제철 과일 타르트,Lobster,Hanwoo,Apple,Lamb,Jang Trio,Dark Garlic,전복선,멸치국수,제철 생선회,셰프가 엄선한 다양한 한 입 요리, 캐비어,영암 어란,랍스터, 제철 과일, 막걸리,간장,된장,고추장,떡갈비 반상,랍스터, 제철 과일, 막걸리,다양한 부위의 한우, 제철 채소,간장,된장,고추장,랍스터,제철 과일,막걸리,치즈,흑마늘,막걸리,한우 스테이크,제철 채소,밍글스 식 양갈비 스테이크,치즈,흑마늘,막걸리,간장,된장,고추장,랍스터,제철 과일,막걸리,한우 스테이크.제철 채소,밍글스 식 양갈비 스테이크,제피 후추 무스,사과 소르베,간장,된장,고추장,치즈,흑마늘,막걸리","코스요리,파인다이닝,한식,퓨전음식,와인,전통주","예약금 0원 결제,노키즈존,레터링,발렛,단체,무선인터넷,전문 소믈리에,콜키지","Taste of Seoul,저장수 10만건 돌파,3스타 미쉐린가이드 서울 2025,Michelin 3 Star Selection,Taste of Seoul,화이트데이 맛집,2월 저장 TOP 30,Asia's 50 Best,3월 저장 TOP 30,4월 저장 TOP 30,5월 저장 TOP 30,6월 저장 TOP 30,Taste of Seoul,리미티드위크,앵콜 리미티드"
o6gUdHxfhysMKvxjuMXbkw,노보텔 앰배서더 서울 강남 더 스퀘어,서울특별시 강남구 봉은사로 130 노보텔 앰배서더 강남 서울 2층,,"해물,생선요리,뷔페,호텔뷔페,스시,초밥,스테이크,립,게, 랍스터","예약금 0원 결제,주차,발렛,단체,무선인터넷,웰컴키즈존,콜키지,대관","[공감특별한세상] 339회차,국내미식여행,호텔 뷔페 최저가 도전,리미티드위크,12월 50,000P"
qdzNJTH21EQvo1YFQErpAg,그란구스또,"서울특별시 강남구 삼성로 340 앨포트빌딩 1, 2층","temp,Lunch Set B,Lunch Set C,Dinner Set A,Lunch Set A,Dinner Set B,Today's Pasta (택1),Coffee or Tea,Today Italian Antipasto,Zuppa,Dolce,Coffee or Tea,Zuppa,Today Italian Antipasto,Today Main Dish (택1),Dolce,Today's Pasta (택1),Coffee or Tea,Today Main Dish (택1),Zuppa,Today Italian Antipasto,Dolce,Today's Pasta (택1),Coffee or Tea,Today Italian Antipasto,Today's Pasta (택1),Dolce,Zuppa,Today Main Dish (택1),Dolce,Coffee or Tea,Today Italian Antipasto,Zuppa,Today Main Dish (택1),Today's Pasta (택1),Zuppe,Antipasti,Pesci,Carni,Risotto,Insalate,Dolci,Pizze,pasta,커피 or 차,이탈리안 전채,오늘의 스프,올리브오일 소스 스파게티,크림 소스 스파게티,토마토 소스 스파게티,이베리코 흑돼지 목등심 구이,오늘의 생선구이,닭고기 구이,오늘의 디저트,커피 or 차,이탈리안 전채,오늘의 스프,크림 소스 스파게티,올리브오일 소스 스파게티,토마토 소스 스파게티,그레이비 소스를 곁들인 안심 또는 채끝 등심 스테이크 <예산 광시 산 한우>,양갈비 구이,해산물 모듬 구이,오늘의 디저트,커피 or 차,이탈리안 전채,오늘의 스프,올리브오일 소스 스파게티,토마토 소스 스파게티,크림 소스 스파게티,오늘의 생선구이 ,이베리코 흑돼지 목등심 구이,닭고기 구이 ,오늘의 디저트,커피 or 차,이탈리안 전채,오늘의 스프,올리브오일 소스 스파게티,토마토 소스 스파게티,크림 소스 스파게티,그레이비 소스를 곁들인 안심 또는 채끝 등심 스테이크 <예산 광시 산 한우>,해산물 모듬 구이,양갈비 구이,오늘의 디저트,커피 or 차,매운 홍합찜,해산물 모듬 튀김,모듬 전채,신선한 샐러드와 새우, 날치알을 곁들인 가리비 관자구이,해산물 스프,오늘의 스프,그린 샐러드,시져 샐러드,토마토와 버팔로 모짜렐라의 카프리식 샐러드,신선한 지중해식 해산물 샐러드,소고기 안심과 루꼴라, 버섯으로 맛을 낸 리조또,왕새우 크림 리조또,해산물 토마토소스 리조또,엄선한 해산물로 맛을 낸 스파게티(2인분),리코타 치즈와 시금치로 속을 채운 토마토 소스 라비올리,새우와 날치알을 곁들인 매콤한 맛의 토마토 소스 스파게티,고르곤졸라 치즈 소스 감자뇨끼,신선한 바지락의 올리브 오일 소스 링귀네(봉골레),볼로네제 소스의 파케리(예산 암소한우),마늘과 올리브오일의 매운 파스타(알리오올리오), 여러가지 해산물로 맛을 낸 토마토 or 크림 or 올리브 오일 소스 스파게티,향긋한 바질과 고소한 잣향의 제노바식 트로피에(제노베제),판체타와 치즈가 어우러진 크림소스 스파게티(까르보나라),고등어와 대파를 곁들인 올리브오일 소스 스파케티,게살로 맛을 낸 비스큐 크림 소스의 시금치 페투치네,샐러드를 곁들인 그릴에 구운 해산물 모듬,오늘의 특선생선구이,양 갈비 구이 (호주산),안심 스테이크(예산 암소한우) 150g,이베리코 흑돼지 목 등심 구이 (스페인산),닭고기 구이,안심 스테이크(예산 암소한우) 200g,등심 스테이크(예산 암소한우) 220g,등심 스테이크(예산 암소한우) 180g,해산물 피자,4가지 치즈를 올린 피자,프로슈토꼬또와 버섯을 올린 피자,엔초비와 루꼴라를 올려구은 피자,마르게리따 피자,티라미수,샤벳,이탈리아식 생크림 푸딩,프로즌 요거트 아이스크림,이탈리안 전채,오늘의 스프,크림 소스 스파게티,토마토 소스 스파게티,올리브오일 소스 스파게티,오늘의 디저트","이탈리아음식,코스요리,이탈리아음식,피자,파스타,스테이크,립","콜키지 프리,발렛,단체,무선인터넷,콜키지","[굿모닝대한민국] ,2025 레드리본 전국의 맛집"
KRCWNwogwhbV-LVyHfqtpg,아실라 ,서울특별시 강남구 강남대로98길 16 파빌리온 지하1층,,"다이닝바,아시아음식,주점,피자,파스타,와인","자동결제,대기공간,단체,무선인터넷,콜키지","[굿모닝대한민국] ,강남 회식 맛집,포인트 혜택"
BAsfLi_gFTg8woOiJZ--_A,고래불 강남역삼본점,서울 강남구 논현로79길 62 1/2층 고래불,,"파인다이닝,일식,해물,생선요리,해물(탕/찜/볶음),회,사시미,가이세키오마카세","발렛,자동결제,단체,아기의자,무선인터넷,위스키 주문,예약금 0원 결제,웰컴키즈존,콜키지,대관","[수요미식회] ,신동엽 방문,위스키 페어링 맛집,콜키지 프리 이벤트,강남 회식 맛집,소비쿠폰 사용 가능,당일 30% 할인,모임 추천 맛집,첫 예약 할인,캐치포인트 적립,라스트 찬스,국내 최저가 위스키"
WyaRsNqrteo2mni85tE87g,도쿄사이카보,서울특별시 강남구 도산대로101길 9 1층,,"일식,해물,생선요리,회,사시미","노키즈존,발렛,와인주문,단체,무선인터넷,콜키지,대관","[찾아라 맛있는 TV] 소개 맛집,코카-콜라 레드리본 맛집 2024 서울편,가정의달 맛집,2025 레드리본 전국의 맛집,모임 추천 맛집"
PvpH99f0RLJ3PTqIuwYaEg,신사890,서울특별시 강남구 강남대로152길 26 세현빌딩 2층,,"주점,파스타,스테이크,립,와인,칵테일,위스키,다이닝바","자동결제,예약금 0원 결제,반려동물,단체,무선인터넷,콜키지,대관","[하트시그널] 4회차,위스키 페어링 맛집,첫 예약 할인,리미티드위크,앵콜 리미티드"
ka3t7-36eoDCPbrRaY8LJw,씨나브로 CinaBro,서울특별시 강남구 도산대로51길 41 2층,,"한식,퓨전음식,주점,해물,생선요리,백반,가정식,이자카야,칵테일,위스키","콜키지,단체,무선인터넷,대관",가정의달 맛집
1gZTz7jifAkwRiocprczfA,다슬음 ,서울특별시 강남구 강남대로62길 23 1층 다슬음 요리주점,,"한식,닭 요리,찌개,전골,해물(탕/찜/볶음),맥주,호프,전통주,요리주점","자동결제,예약금 0원 결제,대관,반려동물,단체,대기공간,무선인터넷,콜키지","가정의달 맛집,강남 회식 맛집,당일 30% 할인,모임 추천 맛집,첫 예약 할인,캐치포인트 적립,라스트 찬스"
TC_IpNHuvpEJS3IHBiXCPQ,동화고옥 The ROOM 강남점,서울특별시 강남구 테헤란로 129 지하2층,,"육류,고기요리,한정식,코스요리,소고기구이","콜키지 프리,단체,무선인터넷,주차,레터링,와인주문,자동결제,전문 소믈리에,웰컴키즈존,콜키지,대관","가정의달 맛집,국내미식여행,첫 예약 할인"
