shop_id,shop_name,address,menus,categories,facilities,awards
ZEqj3it_IlZ4qvu7twO_Jw,Sevva 세바,"서울특별시 강남구 언주로151길 21, 1층",,"이탈리아음식,이탈리아음식,주점,와인","발렛,단체,무선인터넷,전문 소믈리에,콜키지,대관","가정의달 맛집,모임 추천 맛집"
5tnc5wSvWopPKExpQaWEvg,코타바이뎐,서울특별시 강남구 선릉로155길 23-3 1층,,"한식,육류,고기요리,기타 오마카세,코스요리,스테이크,립,와인,파인다이닝","자동결제,아기의자,예약금 0원 결제,주차,레터링,발렛,단체,무선인터넷,전문 소믈리에,웰컴키즈존,콜키지,대관","가정의달 맛집,예약 성공 보장,첫 예약 할인,꽃 주문 서비스 ,9월 캐치위크,리미티드위크,캐치포인트 적립,앵콜 리미티드,라스트 찬스"
Xkpq3IfGoJUGWjx8Kxh_ng,대통령청담,서울특별시 강남구 선릉로148길 36-3 1층,,"한식,레스토랑,한정식,코스요리","주차,단체,무선인터넷","가정의달 맛집,위스키 페어링 맛집,국내 최저가 위스키"
5b_073Eb1a3Nmu7AHVR9pw,우도옥 牛圖屋,서울특별시 강남구 봉은사로82길 29,,"한식,해물,생선요리,육류,고기요리,냉면,와인,소고기구이,요리주점","주차,콜키지 프리,발렛,자동결제,단체,무선인터넷,예약금 0원 결제,콜키지,대관","가정의달 맛집,첫 예약 할인"
xzAkoHXJLQojoO0eCn57mA,스시토보시 Toboshi,"서울특별시 강남구 논현로151길 18, 1층",,"일식,해물,생선요리,코스요리,회,사시미,스시,초밥,이자카야,스시오마카세","자동결제,예약금 0원 결제,노키즈존,발렛,콜키지,대관","가정의달 맛집,첫 예약 할인,캐치포인트 적립"
cGk23fIeTyVRCmw4gmW5iA,바다해장집 강남점,서울특별시 강남구 봉은사로2길 16 2층,,"일식,해물,생선요리,해물(탕/찜/볶음),회,사시미","주차,단체,대기공간,무선인터넷,예약금 0원 결제,대관",강남 회식 맛집
fIvdoBBPicvBy1-QQUVegQ,돼봉삼겹살 신논현점,서울특별시 강남구 봉은사로2길 21 반석빌딩 1층,,"한식,육류,고기요리,찌개,전골,돼지고기구이,소고기구이,다이닝바,요리주점","주차,반려동물,단체,아기의자,대기공간,무선인터넷,웰컴키즈존,웰컴키즈존,대관",강남 회식 맛집
fXTkA9yyjwuFDuPT6vyPFA,더미뇽서울,서울특별시 강남구 강남대로102길 25,,"이탈리아음식,양식,브런치,파스타","단체,무선인터넷,예약금 0원 결제,콜키지",강남 회식 맛집
oNGNaUrvFtBfx2lyJ6VZgg,이코이,서울특별시 강남구 논현로64길 33 한호빌딩 1층,,"일식,주점,해물,생선요리,코스요리,회,사시미,이자카야,칵테일,위스키","반려동물,단체,위스키 주문,예약금 0원 결제,콜키지,주차,노키즈존,무선인터넷,대관","강남 회식 맛집,국내 최저가 위스키"
neCtSBOTti1E6s0FJkJJ7A,메리가든,서울특별시 강남구 봉은사로 113 호텔 더 디자이너스 리즈 강남 프리미어 13층,,"디저트,다이닝바,이탈리아음식,주점,카페 & 베이커리,브런치,피자,파스타,스테이크,립","주차,단체,전문 소믈리에,대관","강남 회식 맛집,국내미식여행,꽃 주문 서비스 ,라스트 찬스"
XSHVSA0frtugR0nTNaTAQA,도원참치강남,서울특별시 강남구 테헤란로 113 목화밀라트 지하1층 제B101호,,"일식,해물,생선요리,회,사시미,참치회","콜키지 프리,장애인 편의시설,반려동물,자동결제,단체,대기공간,무선인터넷,위스키 주문,대관,주차,콜키지","강남 회식 맛집,당일 30% 할인,위스키 페어링 맛집,예약 성공 보장,모임 추천 맛집,첫 예약 할인,꽃 주문 서비스 ,라스트 찬스,국내 최저가 위스키"
WLUbEvFhZwqMMnAB1_QpCw,찬란한아구 강남본점,서울특별시 강남구 강남대로78길 12 예미프레스티지 2층,,"한식,해물,생선요리,해물(탕/찜/볶음)","콜키지 프리,장애인 편의시설,자동결제,위스키 주문,단체,무선인터넷,콜키지,대관","강남 회식 맛집,당일 30% 할인,위스키 페어링 맛집,첫 예약 할인,국내 최저가 위스키"
P4Iq48vCYXB9HQ6BNRE-Lg,키노이에파티,서울특별시 강남구 도산대로72길 8 1층 ~ 3층,,"일식,오뎅바","주차,주차,레터링,장애인 편의시설,반려동물,발렛,단체,아기의자,아기의자,대기공간,무선인터넷,위스키 주문,웰컴키즈존,콜키지,대관",국내 최저가 위스키
_FM2mUgUuJFpLueBat_enw,아난티 앳 강남 비앙드,서울특별시 강남구 도산대로30길 33-1 지하1층,,"프랑스음식,와인","레터링,단체,예약금 0원 결제,발렛,콜키지,대관",국내미식여행
iur99PF6qkqlrtjA34Jaug,WUMAMA Lab 우마마랩,서울특별시 강남구 도산대로81길 18,,"이탈리아음식,레스토랑","레터링,예약금 0원 결제,전문 소믈리에,발렛,단체,무선인터넷,콜키지,대관","김성령 방문,예약 성공 보장,모임 추천 맛집,꽃 주문 서비스 ,리미티드위크,앵콜 리미티드"
CTMWcwFe7SfbXpabipr8eg,페스카도 청담,서울특별시 강남구 선릉로 752 태성빌딩 1층 102호,,"퓨전음식,일식","주차,자동결제,무선인터넷,콜키지,대관","노르웨이 연어 위크,빗썸 행운 맛집"
JrREoKggRF4jUz1C2z2HQg,오리지널팬케이크하우스 도곡점,서울특별시 강남구 남부순환로 2753 1층,,"양식,카페 & 베이커리,디저트,카페","주차,콜키지 프리,단체,대기공간,무선인터넷,콜키지,대관",라스트 찬스
O9jjIGFzz-RCvDZDaZA2Og,게집,서울특별시 강남구 압구정로4길 14-14,,"한식,해물,생선요리,백반,가정식,찌개,전골,게, 랍스터","발렛,단체,대기공간",라스트 찬스
n1055bDdQ9y9ffTfjNBs3Q,케미스트리,서울특별시 강남구 언주로94길 5 2층,,"다이닝바,이탈리아음식,주점","주차,자동결제,콜키지,노키즈존,반려동물,단체,무선인터넷,대관","모엣&샹동 베스트 맛집,콜키지 프리 이벤트,첫 예약 할인"
DJFvjiIl8eHvPN-3P3j-GA,을지다락 강남,서울특별시 강남구 강남대로96길 22 2층,,"유러피안음식,파스타","대기공간,웰컴키즈존,단체,아기의자,무선인터넷",모임 추천 맛집
m-sDrFcUqbMQV63pL-iyZA,우랑 청담점,서울특별시 강남구 압구정로79길 79 JM빌딩 1층,"식사,일품,B SET,튀김,구이,사시미,조림,야끼니꾸,A SET,나베,야끼니꾸 선택,나베선택,나베선택,사시미모리아와세,temp,temp,temp,temp,temp,temp,temp,temp,새우,꽃살 ,관자 ,꽃살스끼야끼 ,참복지리 ,우랑나베 ,꽃살샤브샤브 ,모리아와세 (소),꽃살스끼야끼 ,우랑나베 ,꽃살샤브샤브 ,참복지리 ,문어숙회,참복사시미,사시미 모리아와세 (대),연어사시미,간단사시미,사시미 모리아와세 (중),사시미와다,전복사시미,사시미 모리아와세 (소),꽃살,장어,새우,모둠,참복,관자,참복지리,김치 오뎅나베,간사이 오뎅나베,꽃살샤브샤브,우랑나베,꽃살스끼야끼,메로 데리야끼,전복,도미머리(소금구이),어니언대하,연어머리,새우 덴뿌라,모둠 덴뿌라,고로케,닭 연골카라아게,장어 덴뿌라,닭 카라아게,참복 카라아게,모둠 카라아게,도미머리,낫또우동,명란오니기리,우동,유비끼,새우쯔께,타코와사비,낫또우동,쯔께모노,다시마끼,참복샤브샤브 ,참복샤브샤브 ,참복샤브샤브,대게 샤브나베,대게 샤브나베,대게 샤브샤브","코스요리,일식,해물,생선요리,회,사시미,이자카야","예약금 0원 결제,발렛,단체,무선인터넷,콜키지,대관",모임 추천 맛집
P8jbzmE-1gaWQHdEBd_FzQ,뜸솥 강남 N타워점,서울특별시 강남구 테헤란로 129 강남 N타워 지하 2층,,"한식,육류,고기요리,돼지고기구이,소고기구이","주차,콜키지 프리,단체,대기공간,무선인터넷,콜키지,대관",모임 추천 맛집
vERJiFQvC0aQXYRFHmWQJg,노야 역삼 GFC점,서울특별시 강남구 테헤란로 152 강남파이낸스센터 지하 1층,,"일식,샤브샤브","단체,예약금 0원 결제,대관,주차,무선인터넷,콜키지",모임 추천 맛집
nYMzbhkxahzMgJvM_fZaNA,화연산장 火煙山莊,서울특별시 강남구 선릉로152길 12 담빌딩 1층,,"한식,육류,고기요리,돼지고기구이,바베큐,소고기구이","장애인 편의시설,발렛,단체,아기의자,대기공간,무선인터넷,웰컴키즈존,콜키지,대관",모임 추천 맛집
sR476WvbvNz2tvVDTGPH1A,호아나,서울특별시 강남구 선릉로158길 12 2층,,"양식,파스타,코스요리,스테이크,립","레터링,발렛,단체,아기의자,무선인터넷,웰컴키즈존,콜키지,대관",모임 추천 맛집
UfeIF0T7rIalVDycm0EQrA,진수사,서울특별시 강남구 테헤란로37길 13-7,,"일식,해물,생선요리,회,사시미,스시,초밥,이자카야","예약금 0원 결제,대관,발렛,단체,콜키지",모임 추천 맛집
vUpRs_Armbv-ZeDCbLkgCQ,리브(REEVE),서울특별시 강남구 삼성로 517 채널리저브 상가 지하1층 B107호,,"일식,주점,해물,생선요리,회,사시미,이자카야,참치회","주차,단체,무선인터넷,예약금 0원 결제,콜키지",모임 추천 맛집
EcqfX3v0oYAWLraS80XK7g,두사라 청담점,서울특별시 강남구 선릉로162길 52 1층,"조림 / 찜,튀김 (덴푸라/후라이),한우 (구이),카이센(구이),간단안주,튀김(가라아게),식사,사시미,조림,진미, 전채,대표 메뉴,나베,한우 (요리),temp,temp,temp,temp,temp,temp,temp,temp,temp,추가메뉴,temp,temp,temp,규카츠,temp,로스카츠 180g,히레카츠 180g,차돌박이 관자구이 부추무침,함박 산도,안심추리 양념가지구이,업진살 미소야끼,채끝등심 성게알,아롱사태 니쯔께,규 카이센무시,양지 도가니 폰즈,소꼬리 야채 간장조림 (수량한정),아사리 야사이 초회,나마사바 샐러드,아까미 온센다마고,무시 아와비 (3마리),안심 훈연 타다끼,규 낫토 야마가케,제주식 물회,아마다이 시오야끼,아카무츠 시오야끼,아나고 시오야끼,타이노 가부토니,긴다라 미소니,우설 가라아게,쭈꾸미 가라아게,후구 가라아게,우니 육회,우니 카니,규 다이콘 아까미소,나스 미소아게 덴푸라,아나고 덴푸라,에비 쿠시카츠 (2pc),한우 오뎅 나베,규스지 나베,카이센 나베,스키야키 나베,계절 모리아와세 (2인 기준),1인 추가시,쯔케모노 모듬,규 카이센동,후토마끼 (5pc),우나기 보우즈시 (5pc),이까 우니,나마사바,흰살생선 + 고노와다 (1인),호타테 후라이 (2마리),타마고 우니 (2pc),우메보시(1pc),혜수우니 70g,과일 & 초콜릿,육포 마스카포네치즈,브리치즈 후라이,토시살 130g,살치살 130g,우설 100g,안창살 130g,부채살 150g,안심 150g,채끝등심 150g","일식,해물,생선요리,육류,고기요리,기타 오마카세,회,사시미,이자카야,소고기구이","반려동물,발렛,무선인터넷,예약금 0원 결제,콜키지",모임 추천 맛집
dcKmPPOzsl0AOjbDPzXWiQ,기무,서울특별시 강남구 논현로 333 역삼빌딩 1층,,"코스요리,일식,해물,생선요리,회,사시미","콜키지,노키즈존,단체,대관",모임 추천 맛집
3oaeQ9p0zaaZpi2CGW7xkA,쥬안,서울특별시 강남구 도산대로75길 24 2층,,"일식,해물,생선요리,가이세키오마카세","예약금 0원 결제,발렛,콜키지,대관",모임 추천 맛집
aJ1LqWv2boI7kH9Iy0hUsQ,10꼬르소꼬모 서울 카페,서울특별시 강남구 압구정로 416 B1,,"이탈리아음식,이탈리아음식,주점,카페 & 베이커리,브런치,파스타,스테이크,립,와인,카페","레터링,콜키지,주차,발렛,전문 소믈리에",모임 추천 맛집
U2aWIm9xXePuIr-IFcCYjw,제너릭,서울특별시 강남구 삼성로 730 5층,,"다이닝바,주점,와인","레터링,예약금 0원 결제,발렛,단체,무선인터넷,대관","모임 추천 맛집,꽃 주문 서비스 "
PUMAUPFs-C9BAWM9mpgs6w,슈보 카가리,서울특별시 강남구 선릉로148길 52-5 2층,,"파인다이닝,일식,주점,해물,생선요리","예약금 0원 결제,노키즈존,발렛,무선인터넷,콜키지","모임 추천 맛집,라스트 찬스"
XUxNokcxAPfJwuQHAWNs0w,치즈룸 안다즈,서울특별시 강남구 논현로 854 안다즈호텔 지하 1층 112호,"Flatbread,Appetizer,Tartare Steak,Cheese Cake,Risotto,Dessert,Pasta,temp,temp,temp,temp,temp,temp,temp,현미 크리스피 & 콩고물 아이스크림,리코타 아란치니 (Ricotta),리코타 올리브 깜빠뉴 (Ricotta),브리치즈 케일 누룽지 샐러드 (Brie),크랩 케잌 비스크 스프,오니기리 튜나 에그 베네딕트 (Pecornino),블루베리 팬케잌 (Only Brunch 10am-12pm),얼그레이 토마토 카프리제 (Mozzarella),페페 파이 (Mozzarella),스파이시 튜나 오니기리 리조또 (Pecorino),전복 솥밥 리조또 (Edam),발사믹 관자 (Emmental) S,발사믹 관자 (Emmental) M,명란 대파 우유 파스타,레드벨벳 도넛 & 마스카포네 아이스크림,Gouda 고다 산 세바스찬 치즈케잌,항정살 메주 파스타,포모도로 부라타 치즈 (Burrata),보드카 소스 모짜 리가토니 (Mozzarella),소시지 w / preserved Apricot (side dish),브리 치즈 멜트 감바스 (Brie),Classic St. Sebastian 산세바스찬 치즈케잌,스크램블에그 & 푸로슈토,w / Peppercorn 페퍼콘소스,썬드라이드 토마토 플랫브래드 (Mozzarella),리코타 치즈 멜트 & 비스크 (Ricotta),트라플 파케리 파스타 (Grana Padano)","이탈리아음식,이탈리아음식,브런치,파스타","장애인 편의시설,예약금 0원 결제,주차,단체,무선인터넷,콜키지","모임 추천 맛집,라스트 찬스"
dw-SRabywlrhf7_a3e70ZQ,치폴라로쏘 삼성본점,서울특별시 강남구 영동대로114길 5 이브자리 B1층(삼성동),,"이탈리아음식,양식,피자,파스타,레스토랑,스테이크,립,와인","콜키지 프리,자동결제,아기의자,아기의자,웰컴키즈존,웰컴키즈존,주차,단체,대기공간,무선인터넷,콜키지,대관","모임 추천 맛집,첫 예약 할인"
2PI-wFOLqj6lJqRJt_QVEg,야키니쿠 스미비,서울특별시 강남구 삼성로 517 채널리저브 105호,,"일식,육류,고기요리,소고기구이","주차,자동결제,예약금 0원 결제,단체,무선인터넷,콜키지,대관","모임 추천 맛집,첫 예약 할인"
HeoV2wot1aSx-VsvSh8-9Q,카이쇼 청담본점,서울특별시 강남구 선릉로148길 15 1층,,이자카야,"발렛,자동결제,단체,대기공간,무선인터넷,콜키지,대관","모임 추천 맛집,첫 예약 할인,9월 캐치위크,리미티드위크,캐치포인트 적립,앵콜 리미티드"
7LJt31Yw2sUEN4ysd5J01g,텐후쿠(天福),서울특별시 강남구 도산대로81길 18 2층,,"일식,해물,생선요리,회,사시미,와인,이자카야,요리주점","자동결제,예약금 0원 결제,발렛,단체,무선인터넷,콜키지,대관","모임 추천 맛집,첫 예약 할인,라스트 찬스"
SY1VqPDH8-IFQt5SAv5qaA,성균관 사시미,서울특별시 강남구 삼성로81길 21,,"일식,회,사시미,스시,초밥,스시오마카세,가이세키오마카세","콜키지 프리,예약금 0원 결제,주차,발렛,자동결제,단체,무선인터넷,콜키지,대관","모임 추천 맛집,첫 예약 할인,캐치포인트 적립"
_BnEVY8ArzKSNlrc9Y6wpQ,더 이탈리안 클럽 현대 무역센터점,서울특별시 강남구 테헤란로 517 현대백화점 10층,,"이탈리아음식,양식,피자,파스타,스테이크,립","주차,장애인 편의시설,단체,아기의자,무선인터넷,예약금 0원 결제,웰컴키즈존,콜키지,대관","모임 추천 맛집,흑백요리사2: 키친 보스"
Gevo9uFtbMq2CMkfiHkcTg,산 restaurant SAN,서울특별시 강남구 언주로168길 6 지하 1층,,"컨템포러리,프랑스음식,퓨전음식","예약금 0원 결제,발렛,전문 소믈리에,콜키지,대관","미쉐린가이드 서울 2026,Taste of Seoul,Taste of Seoul"
ROkaCbPj29elJ5ipouS03Q,GiwaKang 기와강,서울특별시 강남구 논현로152길 9 4층,,"한식,컨템포러리,파인다이닝","레터링,장애인 편의시설,자동결제,단체,예약금 0원 결제,발렛,무선인터넷,전문 소믈리에,콜키지,대관","미쉐린가이드 서울 2026,가정의달 맛집,첫 예약 할인,Taste of Seoul,리미티드위크,캐치포인트 적립,앵콜 리미티드"
idpEPNDA0CYkuQWItDEXOA,꼴라쥬(Collage),서울특별시 강남구 논현로136길 11 2층,,"프랑스음식,코스요리,컨템포러리,파인다이닝","레터링,예약금 0원 결제,노키즈존,발렛,단체,전문 소믈리에,콜키지,대관","미쉐린가이드 서울 2026,가정의달 맛집,콜키지 프리 이벤트,예약 성공 보장,국내미식여행"
VsoPcu6VarcUT1wQwJLHqw,펄쉘 청담점,서울특별시 강남구 도산대로55길 45 1층,"OYSTER BAR,PLAES,temp,temp,BLUE POINT (여수),PEARL SHELL (고흥),WATER DROP (통영),CLEO (강진),ACUARIO (L),BRANDADE DE MIRUE,PEARLSHELL OYSTER FRITTERS (2pcs),STEAK TARTARE,RAGOUT DE FRUITS DE MER,ACUARIO (R),MUSHROOMCREAM WITH SEACONCH,UNI MOUSSE WITH CAVIAR","프랑스음식,해물,생선요리","노키즈존,예약금 0원 결제,대관,발렛,단체,무선인터넷,전문 소믈리에,콜키지","발렌타인 맛집,화이트데이 맛집"
IRCHWgiJUeD94OwcwhdEIw,미치코서울 재즈라운지,서울특별시 강남구 학동로2길 43 지상2층(논현동),,"양식,주점,파스타,레스토랑,와인,칵테일,위스키,다이닝바","콜키지,단체,무선인터넷,전문 소믈리에","발렌타인 맛집,화이트데이 맛집,9월 캐치위크,빗썸 행운 맛집,리미티드위크,앵콜 리미티드"
i991nWeOM76QH-k1A1e5Fg,82올리언즈 강남점,서울특별시 강남구 강남대로98길 28 1층,,"아메리칸음식,브런치,파스타","반려동물,자동결제,단체,아기의자,대기공간,무선인터넷,웰컴키즈존,콜키지,대관","발렌타인 맛집,화이트데이 맛집,강남 회식 맛집,당일 30% 할인,첫 예약 할인,라스트 찬스"
CUTKuoabLy_2fmjdGZVhCA,우미돈 블랙(牛未豚),서울특별시 강남구 테헤란로33길 3-12 우리빌딩 1층,,"일식,한우오마카세,돼지고기구이,소고기구이","콜키지 프리,레터링,무선인터넷,예약금 0원 결제,전문 소믈리에,콜키지,주차,와인주문,단체,대관","발렌타인 맛집,화이트데이 맛집,리미티드위크,앵콜 리미티드,라스트 찬스"
T53owc5XR4mH5TNuLcuDLQ,오스테리아 에덴 ㅣ Osteria EDEN,서울특별시 강남구 선릉로152길 37 청담동 올리브빌딩 1층,,"이탈리아음식,브런치,파스타,스테이크,립,와인","발렛,자동결제,무선인터넷,예약금 0원 결제,전문 소믈리에,레터링,단체,콜키지,대관","발렌타인 맛집,화이트데이 맛집,모임 추천 맛집,첫 예약 할인,리미티드위크,캐치포인트 적립,앵콜 리미티드"
OQJdBlM3J6Vuhd4bAWLsqA,면서울,서울특별시 강남구 선릉로 805 W빌딩,,"국수,파인다이닝,한식","단체,아기의자,예약금 0원 결제,웰컴키즈존,발렛,대관","빕구르망 미쉐린가이드 서울 2025,Michelin Guide Selection,흑백요리사2: 김도윤,2025 레드리본 전국의 맛집,리미티드위크,앵콜 리미티드"
5hzTCyqDiEDwFuEFQtBPCg,울프강 스테이크하우스 청담점,서울특별시 강남구 선릉로152길 21 영인빌딩  1층,,"코스요리,육류,고기요리,스테이크,립","예약금 0원 결제,레터링,발렛,단체,아기의자,무선인터넷,전문 소믈리에,웰컴키즈존,콜키지","샤이니 키 방문,코카-콜라 레드리본 맛집 2024 전국편,스텔라 인증 BEST 생맥주,코카-콜라 레드리본 맛집 2024 서울편,발렌타인 맛집"
zUYslMqUnq3VLpNKQdKb_Q,와슈다이닝 슈토,서울특별시 강남구 논현로134길 9 1층,,"일식,주점,해물,생선요리,회,사시미,가이세키오마카세","주차,발렛,예약금 0원 결제,전문 소믈리에,노키즈존,단체,무선인터넷,콜키지",소비쿠폰 사용 가능
oMnUbc4Yz9iOOFwQV20fcw,인딕슬로우 가로수길점,서울특별시 강남구 압구정로4길 13,,인도음식,"반려동물,발렛,아기의자,대기공간,무선인터넷,웰컴키즈존,콜키지",소비쿠폰 사용 가능
___hqftxRtd_VbN9Ciy-dQ,타츠 로바타쇼 신사,서울특별시 강남구 강남대로154길 16 지상1층 101호,,"일식,주점,회,사시미,이자카야,야키토리","발렛,발렛,단체,무선인터넷,예약금 0원 결제,콜키지",소비쿠폰 사용 가능
gjNTqgASRM4b1PyyzMEQCA,작은뜰,서울특별시 강남구 언주로133길 15 지상1층(논현동),,"이탈리아음식,주점,파스타,와인","예약금 0원 결제,노키즈존,단체,콜키지",소비쿠폰 사용 가능
Z-n-Q1027lcGiaDZepF5DA,고우가 강남 역삼역점,서울특별시 강남구 테헤란로 152 강남파이낸스센터 지하1층 8호,,"한식,육류,고기요리,코스요리,와인,한우오마카세,소고기구이","주차,콜키지 프리,레터링,장애인 편의시설,와인주문,단체,아기의자,대기공간,무선인터넷,위스키 주문,전문 소믈리에,웰컴키즈존,콜키지,대관","소비쿠폰 사용 가능,당일 30% 할인,위스키 페어링 맛집,국내미식여행,꽃 주문 서비스 ,9월 캐치위크,리미티드위크,앵콜 리미티드,국내 최저가 위스키"
db5En0zeMwWxS7F6ijfshA,토우베,서울특별시 강남구 도산대로11길 31-10 지하1층,,"프랑스음식,일식,코스요리,컨템포러리,와인,파인다이닝","노키즈존,발렛,무선인터넷,콜키지","소비쿠폰 사용 가능,리미티드위크,앵콜 리미티드"
Sv65fGlHlbzUIzIyvckUUg,소보키 강남점,서울특별시 강남구 봉은사로18길 80 1층,,"한식,퓨전음식,전통주","예약금 0원 결제,콜키지,주차,단체,대기공간,무선인터넷","소비쿠폰 사용 가능,모임 추천 맛집"
UwjM1_nBFB1C0mkzUonzgw,엘리엇 그릴 청담,서울특별시 강남구 선릉로132길 29,,"이탈리아음식,카페 & 베이커리,브런치,피자,파스타,스테이크,립,와인","콜키지 프리,발렛,단체,무선인터넷,예약금 0원 결제,전문 소믈리에,콜키지,대관","소비쿠폰 사용 가능,모임 추천 맛집,9월 캐치위크,리미티드위크,앵콜 리미티드,라스트 찬스"
HpYL5ynL9JDlwMs7dTXhZg,비언유주얼,"서울특별시 강남구 선릉로108길 5, 지하 1층 (주황색문)",,"유러피안음식,코스요리,와인,파인다이닝","레터링,위스키 주문,예약금 0원 결제,웰컴키즈존,주차,와인주문,자동결제,단체,아기의자,대기공간,무선인터넷,전문 소믈리에,콜키지,대관","소비쿠폰 사용 가능,위스키 페어링 맛집,국내미식여행,첫 예약 할인,노르웨이 연어 위크,빗썸 행운 맛집,리미티드위크,앵콜 리미티드,포인트 혜택,국내 최저가 위스키"
O_q-MpUVYocoOv2BQ6IQ5Q,나이스샤워 치유 가로수길점,서울특별시 강남구 압구정로10길 30-3 1층,,"일식,해물,생선요리,브런치,회,사시미,스시,초밥,이자카야,장어 요리","주차,단체,대기공간,발렛,무선인터넷,콜키지","소비쿠폰 사용 가능,첫 예약 할인,9월 캐치위크"
hfVgzu6-q5BpUej1kbCqAw,올리버바이쇼텐,"서울특별시 강남구 선릉로157길 25, 2층 올리버",,"일식,주점,해물,생선요리,회,사시미,와인,이자카야,다이닝바","자동결제,위스키 주문,예약금 0원 결제,단체,무선인터넷,콜키지","소비쿠폰 사용 가능,첫 예약 할인,빗썸 행운 맛집,캐치포인트 적립,국내 최저가 위스키"
_lSQItnrsrEPvIAXRg3HPQ,썬더버드 청담점,서울특별시 강남구 압구정로60길 18 SG DINEHILL빌딩 1층,,"베지테리안/비건,브런치","콜키지 프리,반려동물,발렛,단체,무선인터넷,콜키지","스텔라 인증 BEST 생맥주,모엣&샹동 베스트 맛집"
ViTwI9d0brLHJYh3DRVDpA,머.구리(muh.guri),서울특별시 강남구 언주로168길 15,,"이탈리아음식,양식,브런치,파스타,와인,다이닝바,카페","예약금 0원 결제,반려동물,단체,무선인터넷,전문 소믈리에,콜키지,대관","심으뜸 방문,리미티드위크,앵콜 리미티드"
BDCuKQHEM4KbRli5YYGXiA,크래버대게나라 강남점,서울특별시 강남구 언주로 620 현대인텔렉스,,"해물,생선요리,게, 랍스터","자동결제,단체,대기공간,무선인터넷",예약 성공 보장
RohmHBOW0OTSjTLB8S3Jjg,가리비야,서울특별시 강남구 학동로4길 15 동화상가 1층,,"주점,해물,생선요리,요리주점","자동결제,무선인터넷,대관",예약 성공 보장
4gAnAynUJnFvrX1ng63Xeg,4.2 캐쥬얼 다이닝,서울특별시 강남구 논현로20길 4-11 1층,,"이탈리아음식,양식,브런치,피자,파스타,레스토랑,와인","주차,주차,콜키지 프리,자동결제,단체,아기의자,대기공간,무선인터넷,웰컴키즈존,콜키지,대관",예약 성공 보장
wD0lbo4tHNEfktBxO_tmDg,메종드타블 청담,"서울 강남구 도산대로58길 18 2층, 메종드타블 청담",,"이탈리아음식,양식,브런치,파스타,와인","주차,노키즈존,발렛,자동결제,단체,무선인터넷,예약금 0원 결제,콜키지,대관",예약 성공 보장
ChZ0ropSPuTlON3ST9_Ywg,바카라바 서울,서울 강남구 도산대로 313 2층 바카라 바 서울,,"양식,와인,칵테일,위스키,다이닝바","발렛,발렛,무선인터넷",예약 성공 보장
tPx-ZlocW9ZhZvi8kTUH6Q,코너다이닝펍,서울특별시 강남구 강남대로124길 30 1층 104호,,"양식,주점,맥주,호프,요리주점","반려동물,자동결제,무선인터넷",예약 성공 보장
B7ffcLhijhR8zQiBwB1sLg,올리보(olivo),서울특별시 강남구 헌릉로569길 39 더좋은빌딩 1층 은곡유치원 옆. 세곡동,,"양식,브런치,파스타,카페","주차,자동결제,단체,아기의자,대기공간,무선인터넷,웰컴키즈존,콜키지,대관",예약 성공 보장
BdG1tC2aICn1I1wBdVAbtg,타코 깔리토,서울특별시 강남구 밤고개로21길 69 엔투셀빌딩 4층,,"멕시코,남미음식","주차,장애인 편의시설,반려동물,단체,아기의자,대기공간,무선인터넷,웰컴키즈존",예약 성공 보장
7bh6oskTMAhqlIk1YYHogw,천장지구 카페,서울특별시 강남구 언주로150길 51 2층,,"디저트,카페","주차,반려동물,자동결제,무선인터넷,대관",예약 성공 보장
ncVo3_D5TRFGLrY6T-WtsQ,봉우리 역삼본점,서울특별시 강남구 논현로94길 25-3 2층,,"한정식,코스요리","콜키지 프리,발렛,단체,무선인터넷,콜키지,대관",예약 성공 보장
MRCabsUj6YtSLZDf-64wJg,더라운드 삼성점,서울특별시 강남구 영동대로 648 삼안빌딩 1층,,"중식,레스토랑,코스요리","발렛,단체,무선인터넷,웰컴키즈존","예약 성공 보장,모임 추천 맛집"
YJ2A3xU1h1XU5v3c6uP3AQ,오순 五順,서울특별시 강남구 봉은사로30길 34 1층,,"일식,해물,생선요리,기타 오마카세,코스요리,회,사시미,스시오마카세,다이닝바","노키즈존,자동결제,단체,무선인터넷,예약금 0원 결제,콜키지,대관","예약 성공 보장,모임 추천 맛집,첫 예약 할인,꽃 주문 서비스 ,포인트 혜택"
